plot_id,season,site_id,site_name,region,variety,treatment,replicate,rainfall_mm,growing_degree_days,disease_pressure_index,stand_count_per_m2,lodging_pct,yield_t_ha
P00632,2022,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Alpha,4,810.3,2571.0,27.0,8.03,3.3,8.91
P00633,2022,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Bravo,1,810.3,2571.0,10.2,7.67,2.8,9.67
P00634,2022,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Bravo,2,810.3,2571.0,11.9,7.91,1.9,9.62
P00635,2022,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Bravo,3,810.3,2571.0,11.1,7.49,3.1,9.26
P00636,2022,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Bravo,4,810.3,2571.0,10.3,8.39,4.0,8.91
P00637,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Untreated Check,1,810.3,2571.0,55.8,8.04,3.7,9.18
P00638,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Untreated Check,2,810.3,2571.0,60.1,7.55,3.3,9.6
P00639,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Untreated Check,3,810.3,2571.0,48.6,7.64,9.2,10.43
P00640,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Untreated Check,4,810.3,2571.0,51.4,7.7,2.9,10.0
P00641,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Alpha,1,810.3,2571.0,23.1,7.89,11.8,9.87
P00642,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Alpha,2,810.3,2571.0,28.5,7.94,2.8,9.9
P00643,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Alpha,3,810.3,2571.0,23.4,7.81,1.9,10.88
P00644,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Alpha,4,810.3,2571.0,26.5,7.59,6.3,10.02
P00645,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Bravo,1,810.3,2571.0,10.0,7.81,3.5,10.44
P00646,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Bravo,2,810.3,2571.0,13.0,7.6,1.9,10.32
P00647,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Bravo,3,810.3,2571.0,11.5,7.96,2.5,10.77
P00648,2022,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Bravo,4,810.3,2571.0,10.7,8.15,3.2,10.59
P00649,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Untreated Check,1,810.3,2571.0,42.5,7.73,3.7,11.59
P00650,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Untreated Check,2,810.3,2571.0,46.2,7.45,4.5,9.84
P00651,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Untreated Check,3,810.3,2571.0,51.7,7.78,3.2,9.2
P00652,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Untreated Check,4,810.3,2571.0,60.9,7.79,6.8,9.5
P00653,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Alpha,1,810.3,2571.0,24.9,7.76,2.4,11.25
P00654,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Alpha,2,810.3,2571.0,24.7,7.99,2.7,10.53
P00655,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Alpha,3,810.3,2571.0,18.9,8.37,4.1,10.78
P00656,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Alpha,4,810.3,2571.0,23.5,8.03,6.8,10.59
P00657,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Bravo,1,810.3,2571.0,9.2,7.36,1.6,10.39
P00658,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Bravo,2,810.3,2571.0,11.4,8.2,1.6,11.05
P00659,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Bravo,3,810.3,2571.0,11.9,8.18,2.8,11.04
P00660,2022,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Bravo,4,810.3,2571.0,10.2,7.64,1.2,11.41
P00661,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Untreated Check,1,474.2,2395.0,60.8,7.69,3.2,8.42
P00662,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Untreated Check,2,474.2,2395.0,65.7,7.63,6.6,9.27
P00663,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Untreated Check,3,474.2,2395.0,64.7,7.32,6.4,8.14
P00664,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Untreated Check,4,474.2,2395.0,71.0,8.47,6.1,8.9
P00665,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Alpha,1,474.2,2395.0,29.2,8.17,4.8,9.09
P00666,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Alpha,2,474.2,2395.0,34.9,7.96,5.4,8.64
P00667,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Alpha,3,474.2,2395.0,35.2,7.15,2.7,8.83
P00668,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Alpha,4,474.2,2395.0,32.4,8.27,2.5,8.56
P00669,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Bravo,1,474.2,2395.0,15.9,7.64,6.7,8.63
P00670,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Bravo,2,474.2,2395.0,15.0,7.77,7.7,9.04
P00671,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Bravo,3,474.2,2395.0,9.1,7.61,2.3,9.57
P00672,2022,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Bravo,4,474.2,2395.0,13.8,7.78,0.9,9.35
P00673,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Untreated Check,1,474.2,2395.0,74.0,7.57,9.7,9.06
P00674,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Untreated Check,2,474.2,2395.0,59.5,7.58,8.5,9.71
P00675,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Untreated Check,3,474.2,2395.0,64.8,8.38,3.9,9.33
P00676,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Untreated Check,4,474.2,2395.0,72.0,8.1,3.8,10.13
P00677,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Alpha,1,474.2,2395.0,30.3,7.98,4.7,9.56
P00678,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Alpha,2,474.2,2395.0,36.9,7.78,4.0,9.51
P00679,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Alpha,3,474.2,2395.0,25.8,7.68,3.5,10.04
P00680,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Alpha,4,474.2,2395.0,32.0,7.86,2.4,9.39
P00681,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Bravo,1,474.2,2395.0,16.4,7.55,3.4,10.5
P00682,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Bravo,2,474.2,2395.0,13.0,7.41,5.8,9.7
P00683,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Bravo,3,474.2,2395.0,13.1,7.86,12.7,9.87
P00684,2022,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Bravo,4,474.2,2395.0,14.2,7.38,3.8,10.4
P00685,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Untreated Check,1,474.2,2395.0,72.7,7.43,11.1,7.95
P00686,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Untreated Check,2,474.2,2395.0,76.6,7.78,9.9,7.66
P00687,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Untreated Check,3,474.2,2395.0,64.5,7.68,8.6,6.98
P00688,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Untreated Check,4,474.2,2395.0,60.6,7.55,3.9,8.13
P00689,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Alpha,1,474.2,2395.0,30.2,7.15,4.7,8.27
P00690,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Alpha,2,474.2,2395.0,28.0,7.61,3.7,8.97
P00691,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Alpha,3,474.2,2395.0,29.8,7.71,4.8,8.29
P00692,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Alpha,4,474.2,2395.0,26.7,8.23,2.0,7.94
P00693,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Bravo,1,474.2,2395.0,11.9,8.03,4.6,9.27
P00694,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Bravo,2,474.2,2395.0,15.4,7.87,4.1,8.85
P00695,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Bravo,3,474.2,2395.0,11.8,8.13,3.6,8.76
P00696,2022,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Bravo,4,474.2,2395.0,12.9,7.85,1.8,8.53
P00697,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Untreated Check,1,474.2,2395.0,75.3,7.45,6.2,8.32
P00698,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Untreated Check,2,474.2,2395.0,73.9,7.92,6.8,8.37
P00699,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Untreated Check,3,474.2,2395.0,68.3,7.27,6.1,8.53
P00700,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Untreated Check,4,474.2,2395.0,66.4,7.71,4.6,9.22
P00701,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Alpha,1,474.2,2395.0,26.8,7.76,3.3,9.42
P00702,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Alpha,2,474.2,2395.0,27.9,8.24,3.8,9.78
P00703,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Alpha,3,474.2,2395.0,31.9,7.96,2.6,9.68
P00704,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Alpha,4,474.2,2395.0,28.9,7.87,3.2,9.92
P00705,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Bravo,1,474.2,2395.0,13.3,7.63,6.6,10.87
P00706,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Bravo,2,474.2,2395.0,11.6,7.99,2.3,10.12
P00707,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Bravo,3,474.2,2395.0,11.6,8.01,2.7,9.63
P00708,2022,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Bravo,4,474.2,2395.0,14.5,7.79,3.5,9.98
P00709,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Untreated Check,1,474.2,2395.0,72.2,7.71,4.9,8.72
P00710,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Untreated Check,2,474.2,2395.0,67.2,7.75,5.6,9.03
P00711,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Untreated Check,3,474.2,2395.0,77.3,8.09,5.0,8.5
P00712,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Untreated Check,4,474.2,2395.0,53.0,8.18,4.8,9.03
P00713,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Programme Alpha,1,474.2,2395.0,24.6,7.85,5.9,10.8
P00714,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Programme Alpha,2,474.2,2395.0,26.6,7.61,4.7,9.0
P00715,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Programme Alpha,3,474.2,2395.0,30.6,7.97,4.2,10.33
P00716,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Programme Alpha,4,474.2,2395.0,26.7,7.66,10.3,10.07
P00717,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Programme Bravo,1,474.2,2395.0,16.7,7.32,5.2,10.42
P00718,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Programme Bravo,2,474.2,2395.0,14.2,7.93,1.8,10.71
P00719,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Programme Bravo,3,474.2,2395.0,10.8,7.42,6.2,9.49
P00720,2022,S06,High Plains Station,Eastern Belt,CL-Ember 33,Programme Bravo,4,474.2,2395.0,13.2,8.2,3.8,11.36
P00721,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Untreated Check,1,394.8,2416.0,27.9,8.09,3.3,9.26
P00722,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Untreated Check,2,394.8,2416.0,30.2,7.82,5.5,8.91
P00723,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Untreated Check,3,394.8,2416.0,37.9,7.95,4.8,8.54
P00724,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Untreated Check,4,394.8,2416.0,33.1,7.89,7.1,10.03
P00725,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Programme Alpha,1,394.8,2416.0,12.8,7.54,2.3,8.96
P00726,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Programme Alpha,2,394.8,2416.0,12.8,7.49,1.7,10.27
P00727,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Programme Alpha,3,394.8,2416.0,16.6,8.2,6.0,9.98
P00728,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Programme Alpha,4,394.8,2416.0,17.5,7.95,6.6,9.51
P00729,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Programme Bravo,1,394.8,2416.0,6.4,7.35,2.8,9.56
P00730,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Programme Bravo,2,394.8,2416.0,6.2,7.33,5.1,9.23
P00731,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Programme Bravo,3,394.8,2416.0,6.2,7.75,0.9,10.09
P00732,2023,S01,North Ridge Station,Northern Plains,CL-Aurora 21,Programme Bravo,4,394.8,2416.0,6.3,7.77,0.9,9.95
P00733,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Untreated Check,1,394.8,2416.0,29.0,7.66,3.5,9.76
P00734,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Untreated Check,2,394.8,2416.0,29.4,7.8,2.0,10.65
P00735,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Untreated Check,3,394.8,2416.0,31.3,7.96,2.0,9.8
P00736,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Untreated Check,4,394.8,2416.0,35.1,7.85,2.4,10.1
P00737,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Programme Alpha,1,394.8,2416.0,12.0,8.13,2.4,9.71
P00738,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Programme Alpha,2,394.8,2416.0,14.7,7.87,1.9,10.2
P00739,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Programme Alpha,3,394.8,2416.0,14.6,7.4,4.3,10.57
P00740,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Programme Alpha,4,394.8,2416.0,14.3,7.61,5.1,9.98
P00741,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Programme Bravo,1,394.8,2416.0,6.2,8.07,0.9,10.26
P00742,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Programme Bravo,2,394.8,2416.0,6.5,7.73,9.4,10.14
P00743,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Programme Bravo,3,394.8,2416.0,6.4,8.31,2.0,10.3
P00744,2023,S01,North Ridge Station,Northern Plains,CL-Beacon 44,Programme Bravo,4,394.8,2416.0,6.4,8.52,4.2,11.06
P00745,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Untreated Check,1,394.8,2416.0,33.9,8.31,2.7,8.83
P00746,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Untreated Check,2,394.8,2416.0,37.6,7.67,3.1,9.29
P00747,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Untreated Check,3,394.8,2416.0,29.0,7.32,2.7,8.96
P00748,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Untreated Check,4,394.8,2416.0,27.8,7.95,4.5,8.94
P00749,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Alpha,1,394.8,2416.0,16.4,7.97,1.5,9.44
P00750,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Alpha,2,394.8,2416.0,16.0,7.49,5.0,9.24
P00751,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Alpha,3,394.8,2416.0,13.4,8.08,1.3,7.94
P00752,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Alpha,4,394.8,2416.0,14.8,8.01,2.9,8.87
P00753,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Bravo,1,394.8,2416.0,6.4,7.33,6.9,9.4
P00754,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Bravo,2,394.8,2416.0,6.9,7.85,2.0,8.62
P00755,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Bravo,3,394.8,2416.0,6.8,8.0,2.1,9.2
P00756,2023,S01,North Ridge Station,Northern Plains,CL-Cinder 07,Programme Bravo,4,394.8,2416.0,6.4,7.93,1.4,9.85
P00757,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Untreated Check,1,394.8,2416.0,36.1,7.54,10.7,9.8
P00758,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Untreated Check,2,394.8,2416.0,31.4,8.29,3.5,9.24
P00759,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Untreated Check,3,394.8,2416.0,33.8,8.06,7.7,9.93
P00760,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Untreated Check,4,394.8,2416.0,32.0,7.85,8.1,9.47
P00761,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Alpha,1,394.8,2416.0,15.6,7.78,2.1,10.38
P00762,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Alpha,2,394.8,2416.0,15.7,7.88,2.1,10.08
P00763,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Alpha,3,394.8,2416.0,12.3,7.68,2.8,9.94
P00764,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Alpha,4,394.8,2416.0,14.3,7.89,3.4,9.24
P00765,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Bravo,1,394.8,2416.0,6.7,7.86,1.8,10.51
P00766,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Bravo,2,394.8,2416.0,5.3,7.91,6.2,9.67
P00767,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Bravo,3,394.8,2416.0,6.2,7.34,2.0,10.25
P00768,2023,S01,North Ridge Station,Northern Plains,CL-Delta 12,Programme Bravo,4,394.8,2416.0,7.3,7.58,1.9,10.3
P00769,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Untreated Check,1,394.8,2416.0,38.3,8.22,2.2,9.33
P00770,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Untreated Check,2,394.8,2416.0,31.6,7.89,4.9,10.39
P00771,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Untreated Check,3,394.8,2416.0,31.7,7.47,2.4,9.98
P00772,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Untreated Check,4,394.8,2416.0,36.1,7.98,2.8,10.59
P00773,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Alpha,1,394.8,2416.0,11.2,7.39,2.3,9.51
P00774,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Alpha,2,394.8,2416.0,13.0,8.11,3.2,10.47
P00775,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Alpha,3,394.8,2416.0,14.2,7.9,4.9,10.32
P00776,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Alpha,4,394.8,2416.0,14.2,7.42,8.2,10.14
P00777,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Bravo,1,394.8,2416.0,6.4,7.49,1.8,9.88
P00778,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Bravo,2,394.8,2416.0,6.8,8.4,3.1,10.04
P00779,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Bravo,3,394.8,2416.0,6.8,7.34,1.4,10.82
P00780,2023,S01,North Ridge Station,Northern Plains,CL-Ember 33,Programme Bravo,4,394.8,2416.0,6.3,7.95,2.7,10.95
P00781,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Untreated Check,1,348.8,2613.0,38.4,7.78,6.5,9.18
P00782,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Untreated Check,2,348.8,2613.0,38.7,7.61,4.9,8.16
P00783,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Untreated Check,3,348.8,2613.0,37.9,8.1,3.8,8.06
P00784,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Untreated Check,4,348.8,2613.0,45.1,8.14,3.9,8.14
P00785,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Alpha,1,348.8,2613.0,18.2,7.46,2.3,8.94
P00786,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Alpha,2,348.8,2613.0,14.7,7.7,3.3,8.92
P00787,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Alpha,3,348.8,2613.0,19.2,7.77,2.2,9.43
P00788,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Alpha,4,348.8,2613.0,17.8,7.28,1.8,9.18
P00789,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Bravo,1,348.8,2613.0,6.6,8.19,4.5,8.95
P00790,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Bravo,2,348.8,2613.0,9.1,7.69,5.0,9.22
P00791,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Bravo,3,348.8,2613.0,8.7,7.89,1.9,8.93
P00792,2023,S02,Clay Flats Station,Northern Plains,CL-Aurora 21,Programme Bravo,4,348.8,2613.0,8.1,8.42,2.7,8.25
P00793,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Untreated Check,1,348.8,2613.0,40.8,7.89,4.6,9.16
P00794,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Untreated Check,2,348.8,2613.0,39.7,8.37,4.9,9.72
P00795,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Untreated Check,3,348.8,2613.0,44.2,7.28,4.7,9.25
P00796,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Untreated Check,4,348.8,2613.0,35.2,7.4,5.2,11.1
P00797,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Alpha,1,348.8,2613.0,19.7,7.55,4.3,9.47
P00798,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Alpha,2,348.8,2613.0,18.4,7.13,3.1,9.64
P00799,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Alpha,3,348.8,2613.0,18.0,7.64,2.0,9.6
P00800,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Alpha,4,348.8,2613.0,19.1,7.6,3.3,9.66
P00801,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Bravo,1,348.8,2613.0,9.0,8.02,5.2,9.78
P00802,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Bravo,2,348.8,2613.0,9.2,7.68,8.3,9.17
P00803,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Bravo,3,348.8,2613.0,7.4,7.46,3.3,8.88
P00804,2023,S02,Clay Flats Station,Northern Plains,CL-Beacon 44,Programme Bravo,4,348.8,2613.0,8.6,8.25,6.8,9.95
P00805,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Untreated Check,1,348.8,2613.0,43.3,7.83,6.5,7.66
P00806,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Untreated Check,2,348.8,2613.0,42.9,7.63,9.2,7.68
P00807,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Untreated Check,3,348.8,2613.0,48.7,8.1,3.1,7.87
P00808,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Untreated Check,4,348.8,2613.0,38.4,7.92,6.5,6.91
P00809,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Alpha,1,348.8,2613.0,20.4,7.49,1.8,8.34
P00810,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Alpha,2,348.8,2613.0,19.4,7.42,2.8,8.23
P00811,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Alpha,3,348.8,2613.0,15.0,7.98,1.8,8.55
P00812,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Alpha,4,348.8,2613.0,18.7,7.85,5.4,7.65
P00813,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Bravo,1,348.8,2613.0,7.9,7.87,1.8,7.93
P00814,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Bravo,2,348.8,2613.0,7.1,7.92,7.1,8.32
P00815,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Bravo,3,348.8,2613.0,8.4,7.95,2.6,8.45
P00816,2023,S02,Clay Flats Station,Northern Plains,CL-Cinder 07,Programme Bravo,4,348.8,2613.0,7.2,7.54,3.6,9.08
P00817,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Untreated Check,1,348.8,2613.0,37.8,7.7,9.7,9.29
P00818,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Untreated Check,2,348.8,2613.0,42.1,7.35,2.9,8.84
P00819,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Untreated Check,3,348.8,2613.0,41.3,7.77,2.7,9.4
P00820,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Untreated Check,4,348.8,2613.0,44.7,8.07,9.5,9.66
P00821,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Alpha,1,348.8,2613.0,18.0,7.38,1.4,9.21
P00822,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Alpha,2,348.8,2613.0,21.1,7.36,4.7,9.31
P00823,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Alpha,3,348.8,2613.0,17.2,8.17,2.9,9.42
P00824,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Alpha,4,348.8,2613.0,18.0,7.65,7.3,9.11
P00825,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Bravo,1,348.8,2613.0,6.8,7.29,1.6,9.96
P00826,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Bravo,2,348.8,2613.0,8.1,8.39,5.3,9.09
P00827,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Bravo,3,348.8,2613.0,8.7,8.41,3.2,9.42
P00828,2023,S02,Clay Flats Station,Northern Plains,CL-Delta 12,Programme Bravo,4,348.8,2613.0,8.5,8.42,5.8,8.89
P00829,2023,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Untreated Check,1,348.8,2613.0,40.2,7.59,6.8,9.38
P00830,2023,S02,Clay Flats Station,Northern Plains,CL-Ember 33,Untreated Check,2,348.8,2613.0,32.1,7.63,4.6,9.23
